Date,RELIANCE.NS,TCS.NS,INFY.NS,HDFCBANK.NS,ITC.NS
2021-03-10,989.3643188476562,2748.677001953125,1204.41015625,736.7843017578125,165.73422241210938
2021-03-12,969.2546997070312,2737.041748046875,1210.30859375,734.984619140625,164.6908721923828
2021-03-15,956.2411499023438,2744.380615234375,1209.2078857421875,723.9500122070312,164.89151000976562
2021-03-16,952.4776611328125,2783.674072265625,1218.3634033203125,716.1358032226562,166.81773376464844
2021-03-17,931.9598999023438,2786.26953125,1221.0042724609375,708.1795043945312,169.02484130859375
2021-03-18,910.98876953125,2717.843017578125,1177.076171875,706.1194458007812,174.68310546875
2021-03-19,944.0438842773438,2730.105224609375,1183.546630859375,709.1976928710938,178.9368133544922
2021-03-22,935.1566162109375,2801.216796875,1206.7430419921875,695.7715454101562,181.3846893310547
2021-03-23,946.5377807617188,2812.80810546875,1207.4034423828125,710.4527587890625,178.3348388671875
2021-03-24,928.309814453125,2793.564453125,1191.7335205078125,700.3416748046875,173.3186798095703
2021-03-25,902.9857177734375,2743.217529296875,1174.171142578125,693.0247192382812,169.8274383544922
2021-03-26,904.4365234375,2744.962646484375,1176.283935546875,706.261474609375,169.265625
2021-03-30,920.1480102539062,2827.084228515625,1219.5079345703125,735.8133544921875,172.19508361816406
2021-03-31,908.2681274414062,2844.35888671875,1204.322265625,707.3744506835938,175.3653106689453
2021-04-01,916.7699584960938,2832.857666015625,1219.419677734375,704.1067504882812,176.60926818847656
2021-04-05,903.5071411132812,2899.001953125,1241.1636962890625,686.5128784179688,170.5898895263672
2021-04-06,899.74365234375,2922.0947265625,1242.176025390625,682.0848388671875,170.670166015625
2021-04-07,908.15478515625,2928.09130859375,1259.0341796875,685.3762817382812,171.59312438964844
2021-04-08,909.2883911132812,2969.219482421875,1267.5291748046875,678.5565795898438,171.15171813964844
2021-04-09,898.7234497070312,2973.605224609375,1268.585693359375,673.323486328125,171.03131103515625
2021-04-12,866.5751953125,2905.849365234375,1255.11669921875,647.418212890625,164.7711181640625
2021-04-13,875.9384765625,2778.303955078125,1229.939697265625,663.1887817382812,167.49990844726562
2021-04-15,881.6063842773438,2881.14599609375,1197.895751953125,677.2778930664062,165.894775390625
2021-04-16,876.0745849609375,2859.84375,1191.7335205078125,676.5911865234375,166.8979949951172
2021-04-19,862.2902221679688,2829.993408203125,1199.4805908203125,668.8954467773438,165.01190185546875
2021-04-20,862.0408325195312,2814.5537109375,1189.620849609375,658.9500732421875,163.3666229248047
2021-04-22,864.4214477539062,2791.505126953125,1189.40087890625,673.6787109375,165.252685546875
2021-04-23,863.4918823242188,2783.18212890625,1174.171142578125,669.7241821289062,164.81129455566406
2021-04-26,878.6817626953125,2775.394775390625,1182.7542724609375,665.2962036132812,164.7711181640625
2021-04-27,901.716064453125,2803.3203125,1187.1119384765625,681.3507080078125,164.8513946533203
2021-04-28,905.6382446289062,2796.25,1193.71435546875,699.39453125,164.93165588378906
2021-04-29,917.7675170898438,2788.327880859375,1194.0223388671875,697.3580932617188,163.9685516357422
2021-04-30,904.3685913085938,2717.081298828125,1192.26171875,668.8482055664062,162.60415649414062
2021-05-03,888.2945556640625,2718.2900390625,1190.2371826171875,669.8662719726562,161.27989196777344
2021-05-04,869.0463256835938,2729.702392578125,1170.2978515625,657.505615234375,160.1964111328125
2021-05-05,870.6333618164062,2770.830078125,1180.94970703125,664.2542724609375,161.6410369873047
2021-05-06,875.5757446289062,2784.92724609375,1198.644287109375,663.4491577148438,162.72451782226562
2021-05-07,875.9158325195312,2804.1259765625,1190.6771240234375,670.0083618164062,164.81129455566406
2021-05-10,873.3993530273438,2815.40380859375,1179.233154296875,672.4236450195312,164.9718017578125
2021-05-11,876.5507202148438,2794.906982421875,1171.398193359375,664.7042236328125,163.72779846191406
2021-05-12,867.4819946289062,2763.580078125,1168.1851806640625,662.7861328125,163.12582397460938
2021-05-14,878.4324340820312,2731.268310546875,1158.8536376953125,656.7952270507812,170.34910583496094
2021-05-17,888.8839721679688,2747.602783203125,1170.2978515625,682.0848388671875,170.6300506591797
2021-05-18,901.398681640625,2764.654052734375,1179.6292724609375,699.3471069335938,168.5834503173828
2021-05-19,905.5248413085938,2758.5673828125,1176.98828125,690.5857543945312,166.7374725341797
2021-05-20,900.242431640625,2738.875732421875,1179.012939453125,678.5565795898438,166.1355438232422
2021-05-21,908.0187377929688,2757.224609375,1192.3939208984375,709.1029663085938,167.78085327148438
2021-05-24,900.3557739257812,2758.1201171875,1186.7158203125,715.0938720703125,169.74717712402344
2021-05-25,890.153564453125,2800.843017578125,1198.644287109375,700.4127197265625,169.265625
2021-05-26,893.2822265625,2840.86865234375,1230.0277099609375,699.512939453125,169.02484130859375
2021-05-27,896.0255737304688,2860.205810546875,1234.42919921875,702.1650390625,169.4662628173828
2021-05-28,949.847900390625,2827.466796875,1236.8941650390625,712.0155639648438,170.87078857421875
2021-05-31,979.5474853515625,2841.452392578125,1240.186279296875,717.8880615234375,173.8403778076172
2021-06-01,983.4470825195312,2835.921142578125,1234.358154296875,715.9226684570312,172.7568817138672
2021-06-02,998.1156005859375,2814.73974609375,1226.7501220703125,712.2760620117188,167.74072265625
2021-06-03,1001.9244384765625,2825.352294921875,1236.5380859375,720.1139526367188,167.78085327148438
2021-06-04,993.2412109375,2827.601318359375,1232.978759765625,710.8316650390625,167.54006958007812
2021-06-07,1009.9727783203125,2863.083984375,1236.5380859375,710.3106689453125,169.70706176757812
2021-06-08,1004.1689453125,2878.329345703125,1257.270751953125,702.3544921875,171.47274780273438
2021-06-09,986.2130126953125,2878.41943359375,1259.3619384765625,701.0520629882812,170.54977416992188
2021-06-10,989.8404541015625,2893.304931640625,1267.3704833984375,701.4072875976562,172.83840942382812
2021-06-11,1007.0098876953125,2944.572998046875,1287.480224609375,703.9172973632812,171.6823272705078
2021-06-14,1021.4564208984375,2946.8662109375,1300.7386474609375,700.6494750976562,171.1868438720703
2021-06-15,1023.7769775390625,2934.63427734375,1311.50537109375,705.76416015625,170.98037719726562
2021-06-16,1006.3045043945312,2945.06787109375,1317.46728515625,703.0884399414062,171.64102172851562
2021-06-17,1008.1473388671875,2984.10302734375,1330.5477294921875,694.3270874023438,169.8242645263672
2021-06-18,1012.6974487304688,2965.710205078125,1337.6661376953125,700.8152465820312,168.9158935546875
2021-06-21,1017.9755859375,2943.943603515625,1334.9967041015625,705.0302124023438,168.8333282470703
2021-06-22,1012.7430419921875,2969.217529296875,1345.2740478515625,702.709716796875,169.3700714111328
2021-06-23,1003.4608154296875,2933.419921875,1337.53271484375,703.5147094726562,168.42041015625
2021-06-24,979.8683471679688,3034.336669921875,1387.406982421875,713.3416137695312,167.8423614501953
2021-06-25,957.5499877929688,3040.812744140625,1400.7542724609375,717.532958984375,169.32879638671875
2021-06-28,949.1550903320312,3001.192626953125,1398.618896484375,714.336181640625,168.1313934326172
2021-06-29,949.9740600585938,3004.8798828125,1390.8331298828125,714.4313354492188,167.8836669921875
2021-06-30,960.37109375,3009.2880859375,1406.627197265625,712.45751953125,167.38816833496094
2021-07-01,954.5924682617188,3005.46484375,1388.474853515625,707.154052734375,167.6359100341797
2021-07-02,968.7433471679688,2991.02880859375,1395.0594482421875,704.1337890625,167.14044189453125
2021-07-05,978.3668823242188,2987.02685546875,1404.98095703125,711.2921142578125,168.17266845703125
2021-07-06,966.8095092773438,2934.2294921875,1390.0767822265625,729.9608764648438,167.22303771972656
2021-07-07,960.0980834960938,2945.607421875,1392.2119140625,732.243896484375,168.25526428222656
2021-07-08,952.1580810546875,2930.81201171875,1388.7862548828125,723.1829833984375,166.8101348876953
2021-07-09,942.4208984375,2885.525390625,1390.6993408203125,714.4075317382812,166.2733612060547
2021-07-12,948.29052734375,2871.988525390625,1377.3077392578125,707.2730102539062,166.0669403076172
2021-07-13,955.3887939453125,2866.996826171875,1374.72705078125,714.336181640625,166.68624877929688
2021-07-14,949.1550903320312,2891.281982421875,1403.1568603515625,713.0519409179688,168.54429626464844
2021-07-15,947.4943237304688,2887.135009765625,1406.627197265625,723.3019409179688,170.31976318359375
2021-07-16,961.1674194335938,2879.788330078125,1384.0701904296875,724.0867309570312,171.6823272705078
2021-07-19,955.0475463867188,2870.59423828125,1371.835205078125,699.6627807617188,171.55844116210938
2021-07-20,952.7041015625,2889.7041015625,1379.2652587890625,686.416259765625,170.77394104003906
2021-07-22,964.9439697265625,2899.214111328125,1414.9913330078125,689.0560302734375,170.9390869140625
2021-07-23,958.1188354492188,2896.059326171875,1415.2139892578125,686.22607421875,175.3983612060547
2021-07-26,944.9918212890625,2882.267333984375,1427.1820068359375,682.3258056640625,174.3661346435547
2021-07-27,935.0497436523438,2869.107177734375,1425.9808349609375,684.7991943359375,172.3016357421875
2021-07-28,927.0187377929688,2882.4931640625,1428.6947021484375,674.12109375,172.6732635498047
2021-07-29,934.25341796875,2880.6904296875,1438.8385009765625,674.5728759765625,170.15457153320312
2021-07-30,926.0859985351562,2855.135986328125,1433.0546875,678.4730834960938,169.24620056152344
2021-08-02,943.012451171875,2901.962890625,1451.785400390625,676.6657104492188,171.1868438720703
2021-08-03,949.9513549804688,2961.004638671875,1472.829833984375,682.3971557617188,173.33389282226562
2021-08-04,957.2315673828125,2951.13427734375,1467.53515625,696.9515991210938,172.26034545898438
2021-08-05,971.1094360351562,2960.14794921875,1471.3614501953125,706.2503662109375,177.7518768310547
2021-08-06,950.5429077148438,2983.44921875,1468.380615234375,709.9603271484375,176.9261016845703
2021-08-09,945.1282348632812,2995.077880859375,1480.0374755859375,715.311279296875,176.5544891357422
2021-08-10,950.0878295898438,3005.172607421875,1492.4501953125,717.094970703125,173.29258728027344
2021-08-11,963.39697265625,3014.457763671875,1492.7174072265625,711.0542602539062,172.3016357421875
2021-08-12,960.3029174804688,3021.2626953125,1503.4395751953125,714.1221313476562,172.5081024169922
2021-08-13,976.2965087890625,3121.904296875,1523.54931640625,725.9179077148438,174.61386108398438
2021-08-16,988.9686279296875,3130.512939453125,1516.60888671875,728.0106811523438,174.15966796875
2021-08-17,984.7598266601562,3202.71484375,1549.7547607421875,720.4243774414062,172.75582885742188
2021-08-18,988.5819091796875,3209.475341796875,1542.458251953125,719.6395263671875,172.5493927001953
2021-08-20,977.4796142578125,3208.52880859375,1542.0133056640625,720.471923828125,172.5081024169922
2021-08-23,983.8953247070312,3278.7470703125,1547.174072265625,725.1569213867188,170.3610382080078
2021-08-24,993.60986328125,3256.93408203125,1531.2464599609375,741.4474487304688,169.9068603515625
2021-08-25,1002.20947265625,3298.218017578125,1544.326904296875,740.7579345703125,170.44361877441406
2021-08-26,1014.8814697265625,3309.801513671875,1537.3416748046875,739.5213012695312,168.9571990966797
2021-08-27,1013.4937744140625,3353.337890625,1520.5240478515625,736.5008544921875,170.0307159423828
2021-08-30,1032.9910888671875,3336.346435546875,1510.9586181640625,745.91845703125,171.76487731933594
2021-08-31,1027.4854736328125,3413.101318359375,1518.43310546875,752.173095703125,174.49000549316406
2021-09-01,1031.557861328125,3348.65087890625,1492.8951416015625,751.0791625976562,173.00355529785156
2021-09-02,1043.9796142578125,3458.44140625,1502.9947509765625,755.7880249023438,173.21002197265625
2021-09-03,1086.7962646484375,3463.21923828125,1513.2720947265625,749.6285400390625,173.9119415283203
2021-09-06,1103.67724609375,3472.187744140625,1539.744384765625,744.7056274414062,172.83840942382812
2021-09-07,1110.638916015625,3439.647216796875,1518.6109619140625,746.3941040039062,174.86160278320312
2021-09-08,1106.29345703125,3402.013916015625,1506.6875,749.7949829101562,174.44871520996094
2021-09-09,1103.67724609375,3417.56298828125,1505.2191162109375,746.0848999023438,175.60482788085938
2021-09-13,1079.0838623046875,3466.194091796875,1505.4862060546875,739.8779296875,176.843505859375
2021-09-14,1077.6732177734375,3502.745361328125,1500.3697509765625,736.5484008789062,178.4538116455078
2021-09-15,1082.1551513671875,3564.626708984375,1522.8822021484375,735.7161254882812,178.3712158203125
2021-09-16,1104.860107421875,3518.429931640625,1514.69580078125,741.9706420898438,190.55166625976562
2021-09-17,1087.72900390625,3450.4189453125,1504.9521484375,752.5299682617188,190.88198852539062
2021-09-20,1089.4580078125,3446.497802734375,1501.88232421875,741.923095703125,193.029052734375
2021-09-21,1094.16748046875,3482.057861328125,1529.11083984375,738.1655883789062,199.428955078125
2021-09-22,1105.9068603515625,3481.3369140625,1527.731689453125,729.4851684570312,201.08053588867188
2021-09-23,1132.934326171875,3487.73681640625,1550.5555419921875,746.7508544921875,200.2547149658203
2021-09-24,1129.6583251953125,3489.58447265625,1569.5086669921875,761.75732421875,196.91029357910156
2021-09-27,1148.655029296875,3458.62158203125,1531.513427734375,772.9585571289062,197.11672973632812
2021-09-28,1159.3934326171875,3406.521240234375,1501.215087890625,768.1784057617188,196.33221435546875
2021-09-29,1150.2021484375,3418.01318359375,1505.7977294921875,758.0949096679688,196.62124633789062
2021-09-30,1146.2889404296875,3403.27587890625,1490.626220703125,758.6180419921875,195.01095581054688
2021-10-01,1148.3138427734375,3362.397216796875,1481.6834716796875,752.79150390625,194.35031127929688
2021-10-04,1163.0789794921875,3401.24755859375,1493.784912109375,754.2421875,195.38253784179688
2021-10-05,1187.21728515625,3455.33154296875,1506.287109375,758.8558349609375,193.81353759765625
2021-10-06,1164.7625732421875,3435.14013671875,1489.157958984375,768.1070556640625,190.96456909179688
2021-10-07,1170.4730224609375,3509.05517578125,1504.685302734375,766.01416015625,192.368408203125
2021-10-08,1215.450927734375,3547.59033203125,1533.916015625,762.2803955078125,191.33616638183594
2021-10-11,1206.987548828125,3322.195556640625,1504.6407470703125,777.0966186523438,196.5799560546875
2021-10-12,1213.8809814453125,3292.67431640625,1499.47998046875,775.098876953125,199.26376342773438
2021-10-13,1226.2347412109375,3294.792236328125,1520.8800048828125,779.7601318359375,205.7875518798828
2021-10-14,1228.7144775390625,3261.6025390625,1526.7083740234375,802.5906982421875,211.85708618164062
2021-10-18,1231.9906005859375,3293.84423828125,1594.6905517578125,794.4573364257812,216.81187438964844
2021-10-19,1243.0245361328125,3282.103515625,1621.38525390625,803.208984375,203.10369873046875
2021-10-20,1228.7144775390625,3259.2548828125,1603.7667236328125,796.1458129882812,203.64048767089844
2021-10-21,1193.2691650390625,3190.30078125,1560.4324951171875,797.3110961914062,202.0714874267578
2021-10-22,1195.49853515625,3159.910888671875,1530.31201171875,799.427734375,195.38253784179688
2021-10-25,1183.85009765625,3154.58203125,1519.411865234375,788.13134765625,192.7400360107422
2021-10-26,1210.809814453125,3145.234619140625,1529.421142578125,786.10986328125,195.4651336669922
2021-10-27,1195.49853515625,3151.69189453125,1552.0882568359375,781.3773193359375,196.91029357910156
2021-10-28,1182.39404296875,3090.18896484375,1529.6007080078125,757.9758911132812,185.88595581054688
2021-10-29,1154.0244140625,3068.60400390625,1497.1488037109375,752.8628540039062,184.31695556640625
2021-11-01,1154.7296142578125,3139.63525390625,1526.1446533203125,763.5409545898438,187.33108520507812
2021-11-02,1137.89404296875,3146.67919921875,1524.214599609375,764.2305908203125,186.29884338378906
2021-11-03,1130.0679931640625,3153.9501953125,1528.343994140625,752.1968994140625,183.6975860595703
2021-11-04,1137.0067138671875,3168.7607421875,1533.9097900390625,758.1424560546875,187.08334350585938
2021-11-08,1138.4173583984375,3163.432861328125,1559.7637939453125,761.1388549804688,189.7671661376953
2021-11-09,1147.4039306640625,3166.0966796875,1564.2523193359375,747.8211059570312,188.90008544921875
2021-11-10,1160.2352294921875,3146.769287109375,1562.142822265625,739.7352294921875,190.6342315673828
2021-11-11,1162.3509521484375,3150.2919921875,1555.9935302734375,736.4295654296875,189.9322967529297
2021-11-12,1179.8916015625,3184.4755859375,1598.0955810546875,738.6650390625,192.32711791992188
2021-11-15,1172.929931640625,3209.086181640625,1604.3349609375,740.6865234375,196.62124633789062
2021-11-16,1145.6749267578125,3211.885498046875,1608.9581298828125,736.2869262695312,194.4329071044922
2021-11-17,1121.149658203125,3180.72705078125,1604.6041259765625,728.1058959960938,197.77734375
2021-11-18,1125.3812255859375,3139.003173828125,1597.377685546875,732.1964111328125,196.12576293945312
2021-11-22,1075.5347900390625,3123.37890625,1579.4234619140625,720.75732421875,190.67555236816406
2021-11-23,1085.5904541015625,3128.662353515625,1559.22509765625,720.8524169921875,191.2535858154297
2021-11-24,1069.915283203125,3109.74169921875,1522.5089111328125,722.0415649414062,188.03302001953125
2021-11-25,1134.3221435546875,3112.09033203125,1546.2083740234375,725.7990112304688,191.00584411621094
2021-11-26,1097.7620849609375,3112.947998046875,1518.6038818359375,708.6522827148438,184.97755432128906
2021-11-29,1110.911865234375,3162.755126953125,1522.8232421875,714.05078125,182.91307067871094
2021-11-30,1094.4859619140625,3187.274658203125,1537.4556884765625,710.388427734375,182.62405395507812
2021-12-01,1122.5147705078125,3231.21240234375,1539.4755859375,715.66796875,183.24343872070312
2021-12-02,1129.7266845703125,3290.005615234375,1569.4141845703125,725.7039184570312,186.17498779296875
2021-12-03,1095.7825927734375,3287.79345703125,1558.0133056640625,719.9011840820312,183.03695678710938
2021-12-06,1075.0113525390625,3193.822998046875,1521.8804931640625,715.2637329101562,179.9402313232422
2021-12-07,1083.7703857421875,3237.26318359375,1536.5582275390625,725.68017578125,182.21115112304688
2021-12-08,1100.2646484375,3275.555419921875,1573.992431640625,739.0455932617188,185.76205444335938
2021-12-09,1117.7142333984375,3252.842041015625,1583.05908203125,726.2271118164062,194.39158630371094
2021-12-10,1118.851806640625,3284.49658203125,1579.2886962890625,724.181884765625,194.96966552734375
2021-12-13,1096.4197998046875,3259.97705078125,1566.1822509765625,718.7596435546875,193.73095703125
2021-12-14,1082.996826171875,3272.75634765625,1572.915283203125,714.62158203125,188.7761993408203
2021-12-15,1079.8345947265625,3224.484130859375,1556.80126953125,713.4562377929688,185.01885986328125
2021-12-16,1093.80322265625,3234.644287109375,1590.37548828125,713.5037841796875,184.06918334960938
2021-12-17,1064.9329833984375,3237.12744140625,1634.587646484375,700.6378784179688,179.9815216064453
2021-12-20,1036.2215576171875,3212.337158203125,1614.8828125,678.0927124023438,175.3983612060547
2021-12-21,1051.646484375,3258.757080078125,1626.28369140625,685.7741088867188,175.48095703125
2021-12-22,1076.60400390625,3279.032958984375,1638.043701171875,687.3912963867188,175.06808471679688
2021-12-23,1076.2171630859375,3307.8876953125,1667.5782470703125,686.8681030273438,179.4447479248047
2021-12-24,1079.6524658203125,3315.293701171875,1672.874755859375,684.3948364257812,180.02281188964844
2021-12-27,1078.4921875,3338.05224609375,1675.2535400390625,690.0548706054688,179.6511993408203
2021-12-28,1091.30078125,3347.490478515625,1694.868408203125,694.811279296875,181.71568298339844
2021-12-29,1093.1663818359375,3336.788330078125,1692.6690673828125,691.5055541992188,178.99058532714844
2021-12-30,1073.4188232421875,3372.055419921875,1699.2222900390625,695.1441650390625,178.3712158203125
2021-12-31,1077.5367431640625,3376.209716796875,1694.64404296875,703.658203125,180.06410217285156
2022-01-03,1093.7806396484375,3447.918212890625,1704.2493896484375,722.8025512695312,180.9311981201172
2022-01-04,1118.4649658203125,3508.42822265625,1704.8779296875,727.0357055664062,181.88084411621094
2022-01-05,1123.69775390625,3486.932861328125,1655.952880859375,744.3013305664062,182.12857055664062
2022-01-06,1099.5364990234375,3438.6162109375,1631.8494873046875,732.3629150390625,180.60086059570312
2022-01-07,1108.4093017578125,3480.205078125,1628.70751953125,737.499755859375,180.35313415527344
2022-01-10,1109.3193359375,3504.002685546875,1661.4288330078125,741.5902709960938,184.39952087402344
2022-01-11,1117.3048095703125,3536.560302734375,1665.782958984375,744.8008422851562,183.28468322753906
2022-01-12,1147.1307373046875,3485.984130859375,1685.3978271484375,740.4011840820312,183.94534301757812
2022-01-13,1153.592041015625,3520.3037109375,1702.7681884765625,726.7741088867188,184.936279296875
2022-01-14,1155.275390625,3583.74853515625,1731.9886474609375,734.9313354492188,183.82147216796875
2022-01-17,1161.304443359375,3629.8076171875,1741.1004638671875,723.6824340820312,185.47303771972656
2022-01-18,1147.44921875,3604.02392578125,1724.268310546875,727.3685913085938,182.29373168945312
2022-01-19,1147.3583984375,3541.6435546875,1676.0616455078125,722.2317504882812,181.96343994140625
2022-01-20,1127.2696533203125,3461.938232421875,1637.14599609375,717.7369995117188,180.6421661376953
2022-01-21,1127.4515380859375,3468.22607421875,1603.0330810546875,723.7300415039062,179.23831176757812
2022-01-24,1081.97314453125,3411.99755859375,1559.1353759765625,707.1065063476562,174.90289306640625
2022-01-25,1079.8572998046875,3410.68603515625,1545.9840087890625,707.7724609375,176.96739196777344
2022-01-27,1063.8636474609375,3301.531982421875,1506.888671875,701.54150390625,177.21511840820312
2022-01-28,1062.8397216796875,3338.44482421875,1513.7115478515625,695.9765014648438,179.6925048828125
2022-01-31,1085.9317626953125,3380.242431640625,1558.596923828125,706.6546020507812,181.83953857421875
2022-02-01,1082.3370361328125,3438.50537109375,1590.779541015625,712.0294189453125,188.07427978515625
2022-02-02,1084.5438232421875,3488.762939453125,1604.2899169921875,728.296142578125,191.707763671875
2022-02-03,1070.5294189453125,3460.17431640625,1560.7061767578125,720.75732421875,193.60708618164062
2022-02-04,1060.76953125,3451.3974609375,1562.9954833984375,724.8716430664062,193.4832305908203
2022-02-07,1054.308349609375,3418.918701171875,1539.5654296875,698.3072509765625,190.09747314453125
2022-02-08,1072.031005859375,3386.75634765625,1541.6300048828125,695.3106689453125,190.96456909179688
2022-02-09,1084.5211181640625,3402.22705078125,1559.584228515625,712.314697265625,190.05618286132812
2022-02-10,1083.4063720703125,3411.093017578125,1588.580078125,725.394775390625,191.79034423828125
2022-02-11,1081.2906494140625,3342.877685546875,1545.2657470703125,722.4219970703125,191.95550537109375
2022-02-14,1064.0684814453125,3377.98046875,1510.1204833984375,700.9469604492188,185.5728759765625
2022-02-15,1100.1962890625,3454.02197265625,1560.4368896484375,721.9226684570312,188.57484436035156
2022-02-16,1097.9212646484375,3449.77001953125,1555.9935302734375,720.947509765625,188.3634490966797
2022-02-17,1111.8218994140625,3423.623779296875,1548.3629150390625,716.5479125976562,188.2788848876953
2022-02-18,1103.1312255859375,3432.39892578125,1532.3388671875,719.330322265625,187.64466857910156
2022-02-21,1091.9832763671875,3364.997802734375,1553.6595458984375,723.9677734375,184.3467254638672
2022-02-22,1087.023681640625,3244.67041015625,1556.93603515625,718.5455322265625,181.68299865722656
2022-02-23,1080.2213134765625,3224.224609375,1564.5662841796875,713.8843383789062,182.61318969726562
2022-02-24,1026.3934326171875,3077.5244140625,1506.48486328125,675.119873046875,176.3132781982422
2022-02-25,1039.2247314453125,3185.2763671875,1521.2520751953125,692.5757446289062,180.9219207763672
2022-02-28,1073.62353515625,3215.538818359375,1540.1041259765625,678.3779907226562,182.52862548828125
2022-03-02,1091.3690185546875,3208.255859375,1528.613525390625,653.6448364257812,182.06353759765625
2022-03-03,1082.1551513671875,3206.67236328125,1544.81689453125,652.0990600585938,185.53060913085938
2022-03-04,1058.1531982421875,3188.533447265625,1547.0164794921875,649.9586791992188,190.68893432617188
2022-03-07,1019.0222778320312,3152.84228515625,1561.8734130859375,630.12451171875,190.22384643554688
2022-03-08,1017.1793823242188,3256.9296875,1596.30029296875,631.551513671875,191.872802734375
2022-03-09,1071.143798828125,3286.46875,1627.8548583984375,652.1704711914062,193.8600311279297
2022-03-10,1088.50244140625,3275.92822265625,1639.12109375,662.4203491210938,196.1855010986328
2022-03-11,1091.6419677734375,3256.205810546875,1635.619873046875,664.3704833984375,199.86399841308594
2022-03-14,1100.605712890625,3295.877685546875,1697.2919921875,686.1309204101562,202.1049041748047
2022-03-15,1075.398193359375,3251.456787109375,1651.1502685546875,677.3078002929688,201.13241577148438
2022-03-16,1093.55322265625,3307.548583984375,1696.125244140625,688.7944946289062,205.1491241455078
2022-03-17,1129.203369140625,3322.79248046875,1664.885009765625,703.96728515625,207.09410095214844
2022-03-21,1122.69677734375,3281.130615234375,1663.49365234375,707.03515625,206.75584411621094
2022-03-22,1151.7037353515625,3348.30615234375,1694.3297119140625,710.673828125,211.1953887939453
2022-03-23,1155.366455078125,3358.664306640625,1680.8642578125,703.5867919921875,213.09805297851562
2022-03-24,1173.316650390625,3392.546630859375,1693.7015380859375,686.178466796875,215.50808715820312
2022-03-25,1181.1429443359375,3354.186767578125,1684.5897216796875,680.5896606445312,214.23963928222656
2022-03-28,1193.018798828125,3354.412109375,1682.2108154296875,681.4934692382812,217.36846923828125
2022-03-29,1193.291748046875,3352.286865234375,1693.072998046875,690.530517578125,215.29669189453125
2022-03-30,1216.2244873046875,3375.99072265625,1709.186767578125,702.4928588867188,210.7303009033203
2022-03-31,1198.8428955078125,3383.58984375,1711.790283203125,699.3535766601562,211.95645141601562
2022-04-01,1208.443603515625,3400.598876953125,1708.8277587890625,716.31005859375,214.19737243652344
2022-04-04,1212.015625,3411.093017578125,1690.3350830078125,788.0361938476562,216.0154571533203
2022-04-05,1194.8843994140625,3451.307861328125,1670.72021484375,764.9440307617188,219.39796447753906
2022-04-06,1191.6993408203125,3397.522216796875,1641.7691650390625,737.6424560546875,219.52481079101562
2022-04-07,1170.6778564453125,3333.106201171875,1625.7451171875,721.4232177734375,217.0302276611328
2022-04-08,1190.152099609375,3334.4638671875,1628.9766845703125,720.4243774414062,226.45895385742188
2022-04-11,1187.67236328125,3344.189697265625,1585.8421630859375,711.6251220703125,226.20529174804688
2022-04-12,1165.3087158203125,3339.394775390625,1564.207275390625,710.3646240234375,223.92205810546875
2022-04-13,1161.031494140625,3313.021728515625,1569.68359375,696.7850952148438,227.93881225585938
2022-04-18,1157.4822998046875,3191.880859375,1455.5401611328125,663.7283325195312,228.4038848876953
2022-04-19,1201.5958251953125,3141.080810546875,1402.216552734375,638.400634765625,221.1737823486328
2022-04-20,1236.927490234375,3217.8916015625,1425.287353515625,644.1558227539062,219.48251342773438
2022-04-21,1265.8890380859375,3282.89501953125,1453.2061767578125,653.6923828125,220.20132446289062
2022-04-22,1255.2872314453125,3268.328857421875,1423.267578125,644.7742309570312,220.79324340820312
2022-04-25,1226.2574462890625,3210.1103515625,1401.408447265625,649.6019287109375,215.8463592529297
2022-04-26,1262.9541015625,3208.391357421875,1419.2725830078125,652.5984497070312,218.97515869140625
2022-04-27,1264.1827392578125,3221.871826171875,1393.95751953125,652.8362426757812,217.74899291992188
2022-04-28,1283.0657958984375,3242.771240234375,1420.708984375,652.2655029296875,220.79324340820312
2022-04-29,1269.5975341796875,3208.753173828125,1407.198486328125,658.5676879882812,219.48251342773438
2022-05-02,1265.13818359375,3204.863525390625,1383.364501953125,667.6522827148438,222.5267791748047
2022-05-04,1225.64306640625,3148.182861328125,1378.4720458984375,644.9644165039062,219.6516571044922
2022-05-05,1201.6412353515625,3178.626953125,1422.9981689453125,643.5137329101562,221.5966033935547
2022-05-06,1192.42724609375,3105.525634765625,1385.0252685546875,626.7000122070312,225.4864959716797
2022-05-09,1145.8568115234375,3116.8349609375,1409.712158203125,627.7702026367188,222.357666015625
2022-05-10,1125.9954833984375,3111.08935546875,1394.1370849609375,637.8536987304688,219.6516571044922
2022-05-11,1114.4610595703125,3086.887939453125,1370.5721435546875,641.4447021484375,216.18458557128906
2022-05-12,1091.7559814453125,3083.857421875,1354.4583740234375,626.9856567382812,213.85911560058594
2022-05-13,1104.1322021484375,3089.511962890625,1350.508544921875,621.35595703125,218.67919921875
2022-05-16,1104.4052734375,3055.042724609375,1336.7735595703125,627.9719848632812,214.8738555908203
2022-05-17,1150.7935791015625,3122.715576171875,1363.12109375,632.25439453125,223.83750915527344
2022-05-18,1154.979736328125,3120.18212890625,1354.8175048828125,632.206298828125,225.61331176757812
2022-05-19,1128.361572265625,2951.1357421875,1281.1605224609375,619.2869873046875,233.09715270996094
2022-05-20,1194.1563720703125,2979.227294921875,1306.29638671875,635.5985717773438,236.77561950683594
